,Latitude,Longitude,datetime,pm_conc,Name,month,day,month_cat,threshold,Census_Tract,asthma_rate,Rate Lower Confidence Interval,Rate Upper Confidence Interval,year,NAME,unw_centroid_long,unw_centroid_lat,Estimated Population,Percent Non-Hispanic,Percent Non-Hispanic White ,Percent Non-Hispanic Black ,Percent Non-Hispanic American Indian/Alaska Native ,Percent Non-Hispanic Asian ,Percent Non-Hispanic Native Hawaiian/Other Pacific Islander ,Percent Non-Hispanic Other ,Percent Non-Hispanic Two or More Races,Percent Hispanic ,Estimate Educated,Median Income ,Population Below Poverty Level,Population Income to Poverty Level,Percent Below 100% FPL,Percent Between 100% and 199% FPL,"Unemployment Rate, 16 and Over",Percent Below 200% FPL,Percent High School or Less,Percent Some College or Greater,Labor Force Participation Rate ,Percent Non-White,Redlining (HOLC Grade),Asthma Prevalence,Smoking Prevalence,Obesity Prevalence,COPD Prevalence,Lack of Health Care Access Prevalence,"ICE, Nonwhite by Income ","ICE, Rent Versus Owned ",Particulate Matter ,Housing Stress,Percent Population Within Half a Mile to Parks,Percent Population With Access to Healthy Foods
273,37.65875,-122.41055,2025-03-19 00:00:00+00:00,4.36,Hawthorne Place Home,3,Wednesday,3,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
274,37.65875,122.41055,2024-11-11 00:00:00+00:00,4.13,Hawthorne Place Home,11,Monday,11,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
275,37.65875,-122.41055,2025-03-30 00:00:00+00:00,4.16,Hawthorne Place Home,3,Sunday,3,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
276,37.65875,-122.41055,2025-03-27 00:00:00+00:00,3.63,Hawthorne Place Home,3,Thursday,3,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
277,37.65875,-122.41055,2025-03-28 00:00:00+00:00,4.93,Hawthorne Place Home,3,Friday,3,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
278,37.65875,-122.41055,2025-02-05 00:00:00+00:00,3.13,Hawthorne Place Home,2,Wednesday,2,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
279,37.65875,122.41055,2024-11-12 00:00:00+00:00,4.17,Hawthorne Place Home,11,Tuesday,11,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
280,37.65875,-122.41055,2025-01-20 00:00:00+00:00,9.65,Hawthorne Place Home,1,Monday,1,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
281,37.65875,-122.41055,2024-12-24 00:00:00+00:00,5.04,Hawthorne Place Home,12,Tuesday,12,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
282,37.65875,-122.41055,2025-03-23 00:00:00+00:00,5.22,Hawthorne Place Home,3,Sunday,3,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
283,37.65875,-122.41055,2024-12-15 00:00:00+00:00,6.13,Hawthorne Place Home,12,Sunday,12,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
284,37.65875,122.41055,2024-11-01 00:00:00+00:00,5.03,Hawthorne Place Home,11,Friday,11,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
285,37.65875,-122.41055,2025-03-31 00:00:00+00:00,4.16,Hawthorne Place Home,3,Monday,3,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
286,37.65875,-122.41055,2025-03-25 00:00:00+00:00,6.65,Hawthorne Place Home,3,Tuesday,3,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
287,37.65875,-122.41055,2025-03-29 00:00:00+00:00,4.28,Hawthorne Place Home,3,Saturday,3,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
288,37.65875,-122.41055,2025-02-13 00:00:00+00:00,4.68,Hawthorne Place Home,2,Thursday,2,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
289,37.65875,-122.41055,2024-12-17 00:00:00+00:00,13.11,Hawthorne Place Home,12,Tuesday,12,False,6081602202,9.1,8.0,10.3,2022,Census Tract 6022.02; San Mateo County; California,-122.41156066,37.65509775,3284,33.5566382460414,8.52618757612667,3.13641900121803,0.0,21.8940316686967,0.0,0.0,0.0,66.4433617539586,2647,42515.0,3284,411,26.7639902676399,28.7104622871046,1.5,55.4744525547445,52.5878352852286,47.4121647147714,81.2277227722772,91.4738124238733,,9.1,12.1,27.0,4.2,14.9,49.5077932731747,14.9302707136998,12.7242592091371,,74.0,
290,37.65721,-122.41898,2025-03-16 00:00:00+00:00,6.93,Grand Avenue Home,3,Sunday,3,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
291,37.65721,-122.41898,2025-01-05 00:00:00+00:00,6.64,Grand Avenue Home,1,Sunday,1,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
292,37.65721,-122.41898,2024-12-29 00:00:00+00:00,3.33,Grand Avenue Home,12,Sunday,12,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
293,37.65721,-122.41898,2025-02-18 00:00:00+00:00,4.8,Grand Avenue Home,2,Tuesday,2,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
294,37.65721,-122.41898,2025-01-31 00:00:00+00:00,6.89,Grand Avenue Home,1,Friday,1,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
295,37.65721,122.41898,2024-11-03 00:00:00+00:00,3.8,Grand Avenue Home,11,Sunday,11,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
296,37.65721,-122.41898,2024-12-31 00:00:00+00:00,4.71,Grand Avenue Home,12,Tuesday,12,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
297,37.65721,-122.41898,2025-03-27 00:00:00+00:00,3.39,Grand Avenue Home,3,Thursday,3,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
298,37.65721,-122.41898,2024-12-22 00:00:00+00:00,11.62,Grand Avenue Home,12,Sunday,12,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
299,37.65721,-122.41898,2024-12-23 00:00:00+00:00,10.88,Grand Avenue Home,12,Monday,12,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
300,37.65721,122.41898,2024-11-04 00:00:00+00:00,4.93,Grand Avenue Home,11,Monday,11,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
301,37.65721,-122.41898,2025-01-23 00:00:00+00:00,10.59,Grand Avenue Home,1,Thursday,1,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
302,37.65721,-122.41898,2025-02-22 00:00:00+00:00,7.09,Grand Avenue Home,2,Saturday,2,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
303,37.65721,-122.41898,2025-01-07 00:00:00+00:00,3.82,Grand Avenue Home,1,Tuesday,1,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
304,37.65721,-122.41898,2025-01-09 00:00:00+00:00,6.42,Grand Avenue Home,1,Thursday,1,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
305,37.65721,-122.41898,2025-03-18 00:00:00+00:00,4.72,Grand Avenue Home,3,Tuesday,3,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
306,37.65721,-122.41898,2025-03-26 00:00:00+00:00,5.66,Grand Avenue Home,3,Wednesday,3,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
307,37.65721,-122.41898,2024-12-21 00:00:00+00:00,13.0,Grand Avenue Home,12,Saturday,12,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
308,37.65721,122.41898,2024-11-05 00:00:00+00:00,7.04,Grand Avenue Home,11,Tuesday,11,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
309,37.65721,-122.41898,2025-01-25 00:00:00+00:00,8.2,Grand Avenue Home,1,Saturday,1,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
310,37.65721,-122.41898,2024-12-20 00:00:00+00:00,21.93,Grand Avenue Home,12,Friday,12,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
311,37.65721,-122.41898,2025-01-02 00:00:00+00:00,9.25,Grand Avenue Home,1,Thursday,1,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
312,37.65721,-122.41898,2024-12-30 00:00:00+00:00,3.67,Grand Avenue Home,12,Monday,12,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
313,37.65721,122.41898,2024-11-06 00:00:00+00:00,4.75,Grand Avenue Home,11,Wednesday,11,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
314,37.65721,-122.41898,2025-02-19 00:00:00+00:00,4.08,Grand Avenue Home,2,Wednesday,2,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
315,37.65721,-122.41898,2025-01-11 00:00:00+00:00,5.45,Grand Avenue Home,1,Saturday,1,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
316,37.65721,-122.41898,2025-01-28 00:00:00+00:00,5.04,Grand Avenue Home,1,Tuesday,1,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
317,37.65721,122.41898,2024-11-02 00:00:00+00:00,4.81,Grand Avenue Home,11,Saturday,11,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
318,37.65721,-122.41898,2025-01-17 00:00:00+00:00,16.61,Grand Avenue Home,1,Friday,1,False,6081602201,9.2,8.1,10.4,2022,Census Tract 6022.01; San Mateo County; California,-122.42289218,37.6572143,4800,48.3541666666667,24.2708333333333,0.979166666666667,0.0,16.875,0.25,0.0,5.97916666666667,51.6458333333333,3307,48273.0,4800,1099,10.1000909918107,13.2848043676069,3.4,23.3848953594177,40.489869972785,59.510130027215,84.3338683788122,75.7291666666667,,9.2,11.4,27.4,4.2,12.4,52.4175199089875,18.259385665529,12.7242592091371,,74.0,
